D4000_N,log_sqrd_OIII,Target_class
1.2286158,1.3735296814286457,0
1.7253996,-0.31888592600037463,2
1.0973784,1.729294443434468,0
1.9450672,0.27025766677305035,2
1.2027866,2.505994104287816,1
1.2796888,2.2316999131299013,0
1.3340102,0.6008054948119864,0
1.0966836,2.6072596222462074,0
1.195966,1.8772618727095096,0
1.1776683,2.09460956018105,0
1.2596717,0.879576990701604,0
1.1793516,2.2206144520742135,0
1.283064,0.7438892422720829,0
1.1713749,3.5194490366195184,0
1.1849658,1.2166313628468606,0
1.2153304,0.6374729411702758,0
1.3938423,1.4576971428302092,0
1.1895026,0.7468956838663092,0
1.2763894,0.8826422088058832,0
2.0072405,-0.8388306643332796,2
1.7621626,-0.9695524612097742,2
1.1032633,2.321669201587191,0
1.1161749,2.7905798705398874,0
1.5065113,-1.088384240925657,2
1.8766283,-1.9728026898137792,2
1.1054773,2.571810290632835,0
1.8051479,-3.847789745688634,2
1.1549723,1.806759672201862,0
1.3059556,0.992469992380094,0
1.3462659,0.000319581939209844,0
1.1870158,1.8842498491063011,0
1.4645318,0.6158623252820888,0
1.2854525,0.29196765194021956,0
1.1461751,1.635319547458133,0
1.1441063,3.2086407769057557,0
1.2956873,0.03294815153205893,0
1.882349,-0.5872420966128759,2
1.8446282,-0.2838762794500474,2
1.3306292,1.192184237973266,0
1.8974239,-1.6392861960585843,2
1.2000567,2.455071213069286,0
1.2464969,2.8735715088622573,0
1.9527377,-0.984724656837058,2
1.1205113,2.6120192439471355,0
1.2034838,2.5818564532882275,0
1.1440151,2.1397592874282596,0
1.3068671,0.6204498700252802,0
1.2112714,2.9255352696301076,0
1.8943068,-1.5193290642422062,2
1.1409426,1.96093550020764,0
1.6752876,-2.8728404019184888,2
1.9212428,-1.080941823839939,2
1.1765807,0.7853091534208732,0
1.9889206,-0.9351981177790126,2
1.8420339,-0.4254130897686603,2
1.2445664,1.3611471514355629,0
0.9746865,4.291906269787128,0
2.0306396,-2.3335228943165136,2
1.8592867,-2.7233285616043608,2
1.2237025,1.1170556656676325,0
1.9244419,-1.8568233648107288,2
1.9452547,-1.1317392707935492,2
1.1816039,2.4502991431767605,0
1.9769381,0.11548248656933968,2
1.7639467,-1.2275077455462284,2
1.2861829,1.4233195094072968,0
1.2076886,1.078693867501757,0
1.1849248,1.6099268012958692,0
1.2184788,1.0204623990392763,0
1.2095612,0.08740925300134492,0
1.3155177,-0.08033029349144442,0
1.150601,2.348415280976623,0
1.2816797,1.1083723981387643,0
1.4961618,-0.8354568151358244,2
2.0548375,-0.5015270375890453,2
1.3311403,0.6651194444876551,0
1.903329,-0.9203205798901114,2
1.1407651,2.256356245850919,0
2.0306365,0.2645560178827873,2
1.2317475,1.27876210097749,0
1.8442843,-0.3520836435715548,2
1.1981441,1.9304229756670812,0
1.2305605,0.6016551779815615,0
1.8387564,-0.7816443807313672,2
1.2292513,2.1507597802286234,0
2.0062463,-3.1020806353643735,2
1.7735194,-2.7068416535998496,2
1.1349667,1.101353996459639,0
1.6325092,1.584640778606397,1
1.2108712,1.1874502500281274,0
1.2762924,1.6634605575013992,0
1.1803454,2.7735403533503993,0
1.1796315,1.2144609234572212,0
1.7632926,-0.6586168516437356,2
1.9849945,-0.5556380653785314,2
1.9307523,-0.06512431146133477,2
1.2525716,0.44369871525641086,0
2.02555,-0.21176862588403741,2
1.4212409,0.38576850017149605,0
1.5068495,0.6671292579811304,0
2.0266666,-1.2943069997218402,2
1.065911,2.892824159412366,0
1.9929976,-0.15508248043808898,2
1.0451511,3.7463139385926483,0
2.0775216,-1.295088040768149,2
1.2406206,2.271623311888229,0
1.2171628,2.1119193805050975,0
1.8581687,-0.2749147025745654,2
1.9599636,-0.784782634683947,2
1.2378721,0.46029795160745135,0
1.0141628,2.9060622427773013,0
1.5173802,-0.46415748599486834,2
1.9902953,-1.490098659633401,2
1.202528,1.8423945874424628,0
1.2684146,0.8248585945272849,0
1.549814,2.2417578976880543,1
1.1943253,0.8285942193139182,0
1.1876299,1.1414818847240953,0
2.0177484,-0.6908459112676526,2
1.2005752,1.2328518118163325,0
1.1691145,1.4590258405372918,0
1.1331842,2.2921824242986055,0
1.2138712,1.7085619105108472,0
1.2567908,1.3732370257354245,0
1.1825507,1.8653498688464605,0
1.8588905,0.6888589441346085,2
1.1990931,1.1509674454720669,0
1.1292704,2.439874795399572,0
1.239954,1.7174209194702503,0
1.1117895,2.847532840467964,0
1.3447832,0.06846086334125283,0
1.9100842,-0.9073319674042895,2
1.21086,0.4732158839001517,0
1.8422908,0.0644380197829541,2
1.6628807,2.2886478516916444,1
1.1793694,2.0997206841036924,0
1.9320865,0.3219738877471525,2
1.1973063,1.93793481384995,0
1.1088383,2.5072178856970213,0
1.1785833,2.0964177615798936,0
2.0158768,0.09744645369886994,2
1.9390438,-1.952525272627196,2
1.2252324,1.1254036734542159,0
1.7782061,-0.05683382620000448,2
1.236615,0.9339797748479939,0
1.1302218,1.905687329001503,0
1.1777203,3.0103656954792375,0
1.0046401,3.2097740126010095,0
1.2564327,0.3611757838203131,0
1.2080114,1.2428537485292046,0
1.7430284,-0.3881818268948375,2
1.8271341,-1.011237315352189,2
1.4175085,-4.234667796576903,2
2.101189,-1.548343782586236,2
1.0264244,3.5358586989655665,0
1.3691223,2.8505949896884903,1
1.2376252,1.2297108579813414,0
1.2544476,0.6011920111294071,0
1.9189302,-0.8478349208507809,2
1.1674579,2.407234589113097,0
1.2324533,2.24184797873081,0
1.2151136,0.9584921779072506,0
1.6019834,1.9858914157326435,1
1.8395331,-2.508665772961928,2
1.952633,-0.2324857205893622,2
1.1344534,1.4609455499785553,0
1.2402076,2.113465398921012,0
1.1600852,1.6126863268021057,0
1.9456785,-0.19718412809149127,2
1.2209663,1.824612923988086,0
1.1620758,1.6067880309024014,0
1.0803914,2.8706133468917816,0
1.1628363,1.8423093968547457,0
1.98245,-0.3252030880479296,2
1.2511468,1.624882712433155,0
1.261167,1.2146363441703176,0
1.2851037,0.7820770267441606,0
1.2457271,0.7775984507627582,0
1.0591376,2.091586341459174,0
1.1664875,2.766671272843496,0
1.2335914,0.8254849737972401,0
1.3867838,0.7553261715055182,0
1.2401291,2.4013607686775953,0
1.1643372,2.6514209960266113,0
1.1666442,2.1777417205690224,0
1.4376216,1.5416239327450896,1
1.1504111,3.6969232411406145,0
1.7742276,-0.8928595317328334,2
1.2110959,1.2479934175641678,0
1.9031274,-0.418073367598422,2
1.7038165,-0.16816254798797392,2
1.8886976,-0.3613656244002412,2
1.8371974,-0.39495291868434657,2
1.346456,0.9993053625695898,0
1.3744831,1.0774454159082245,0
1.0559082,3.4970384106979924,0
1.1121111,2.9377050927048516,0
1.3466856,0.25410121080722714,0
1.1445906,2.579339970092352,0
1.4569054,0.6225547175438738,0
1.7485428,-1.1088749695419606,2
1.2277143,1.5544002361241585,0
1.9441977,-0.8305647604902779,2
1.2335519,0.595747132199379,0
1.226772,1.318956242056711,0
1.2523303,1.4031888609069783,0
1.196017,1.9759056809148317,0
1.9764853,0.34915937976632627,2
1.6070536,-0.7351252015607113,2
1.9452224,-0.6777301739756921,2
1.9704351,-1.390808888515932,2
1.2203735,1.2010135718066257,0
1.8062073,-0.12119674450246763,2
1.0659639,3.191762544979701,0
1.3480401,2.3195516179749043,1
1.2049751,0.25847135052801634,0
1.2021265,1.7744212116707476,0
1.2120498,0.9718473055124076,0
1.9547693,-2.470529694569336,2
1.790518,-3.865764214473363,2
1.2592287,0.6627028095502556,0
1.9724883,0.3482948863483242,2
1.1359984,1.3588759631521783,0
1.874743,0.1499717695853175,2
1.2812127,0.5329954411089778,0
1.5991539,-0.8245765437606876,2
1.2172741,2.0930875614882836,0
1.2099326,1.4011029422234322,0
1.4857143,-1.5956038906039685,2
1.8253945,-0.40952754263903546,2
1.7601552,-0.34744842168476037,2
2.073457,-0.20138922292133293,2
1.1018012,2.4580408051268963,0
1.1932381,1.5122867751660722,0
1.799613,-2.516986678318215,2
1.7837921,-0.1431913335846896,2
2.012333,-1.2358024120604563,2
1.0041357,2.3816555985875882,0
1.8872037,-1.7251935284369466,2
1.78202,1.0858455801878075,2
1.2744038,0.7965464904730181,0
1.3906403,0.2862235428935337,0
1.7764839,-0.1662334140430132,2
1.2103276,0.8379630795186291,0
1.9308145,-1.2446587572958208,2
1.2595332,0.8530152681917792,0
1.9246176,-0.6882305174392256,2
1.6025362,-0.030430727081212437,2
1.3409768,0.6294235941800165,0
1.2316855,0.7872103809751985,0
1.2601848,0.571870906161865,0
1.8964144,0.24589414635601317,2
1.7256215,-0.30632809028919944,2
1.2695848,1.1621711558816934,0
1.1100154,1.9029597598530477,0
1.3021691,0.11843456646077098,0
1.627043,-2.66476721137928,2
1.191881,1.7719670231122955,0
1.8246316,0.11574723636972327,2
1.9209028,-0.6946724424245785,2
1.1246693,3.0601459569320877,0
1.0838708,2.558437876213234,0
1.2804112,0.8011194934829129,0
1.2319818,0.8530058014173607,0
1.247903,1.495074988508572,0
1.3808234,0.5514869972652516,0
1.4394002,1.7558629901447638,1
1.2778472,0.861376820075834,0
1.8453197,-1.1793410292515059,2
2.0841768,-0.5879207655700347,2
1.9148164,-0.9136345590356678,2
1.1121643,1.9443200174394075,0
1.190478,2.2881382100669754,0
1.7837654,-1.0421218714199214,2
1.8060457,-2.041045532382443,2
1.1879461,2.010230040155513,0
1.2071536,1.8827131392055216,0
1.180483,2.463831676485632,0
1.8131213,-0.6548145828520636,2
1.9449979,-0.5766734889346229,2
1.1531589,1.9668599969811214,0
1.1646091,1.6801096717935113,0
1.5971155,0.17776840623990078,0
1.2055637,2.1412961484828728,0
2.082112,-1.11044660142991,2
1.8697739,-1.2227616300304756,2
1.2564136,1.7551564401103659,0
1.300974,-0.057748592966240284,0
1.2476817,0.47559943095718127,0
1.1513704,1.6222120459915224,0
1.0707824,3.721311767248178,0
1.2412308,1.1203711452569252,0
1.2737113,1.5909241890398433,0
1.7128671,-0.6211411530097152,2
2.026392,-1.2957261511029028,2
1.1819524,1.867923532174154,0
1.7186224,-0.47493477648200916,2
1.1829878,2.6550972264522144,0
1.1301705,3.3836858363807996,0
1.6495187,0.020735619703430342,2
1.8225745,-2.318851695648827,2
1.2812222,1.2413115033211952,0
1.9294139,-2.3087389881264007,2
1.2313234,2.1364480371872063,0
1.9911522,-0.6747916071201974,2
1.2444866,0.25634324907920647,0
1.9302747,-2.626761419320915,2
1.9048249,1.4674416643103232,1
1.2041272,2.1293206765679993,0
1.1511945,2.23933905206838,0
1.9733605,-0.3624489160271586,2
1.3304892,-0.16022531151974004,0
1.6059273,-1.0375273490721204,2
1.4419175,0.12753997267814973,0
2.0778487,0.026352358820807532,2
1.1848315,0.9941821631243177,0
1.2581829,1.2013730740349313,0
1.2492409,1.570381819509073,0
1.921519,-0.8127805874194529,2
1.9757278,-0.3324308176662591,2
1.1944747,1.837243372917187,0
1.1560565,2.5003009218290595,0
1.9432658,-2.6980370639662414,2
1.8492445,-2.6197642532177796,2
1.9891969,-0.6308453471353075,2
1.294988,0.3258510425123261,0
1.2054106,2.8972508075384638,0
1.1511528,0.20324535498247578,0
1.197329,2.1301123841842196,0
1.8518902,-0.9067082843080692,2
1.8668976,-0.8044315856601267,2
1.85971,-1.2387537249995924,2
1.8989159,-2.966064610405278,2
1.2206006,1.1804580681136205,0
1.9963657,-0.6221346385726039,2
1.157842,2.1635976657865594,0
1.0875711,2.0848579546335833,0
1.2689676,1.3430323215214026,0
1.7745413,-0.19742966301471918,2
1.3747746,0.7649736711522499,0
1.9941093,-0.06545376311463369,2
1.8320321,-1.8388288101103123,2
1.1993197,2.5116917554154448,0
1.1948835,1.214424144123488,0
1.2718002,0.5899038467599538,0
1.1845481,1.4442239736179003,0
1.1963829,1.6587617290367302,0
1.8897074,-0.5247463053546383,2
2.0064173,-1.6639193591805361,2
1.6740108,-1.0824866583087143,2
1.9190172,-0.7935313173612025,2
1.2574939,1.0166989189136557,0
1.2126946,1.0581335001593477,0
1.837045,-0.9889508285875223,2
1.306876,1.14874268693916,0
1.2782451,1.4557677458171416,0
1.1116652,2.569238060358423,0
1.1983677,1.085196331081625,0
1.097087,3.416728077361807,0
1.8010111,-0.08917150748960104,2
2.0257454,-1.2432184808765008,2
1.2335371,1.443823026182496,0
1.1167611,2.39412671315951,0
1.1423287,2.4493971307476605,0
1.2045019,2.1908161908759203,0
2.021258,-0.2147944722095101,2
1.3754703,0.32433214169020425,0
1.4007689,0.8031458980777297,0
1.8994809,-0.9234778096949136,2
2.021599,-0.7084370306088005,2
1.7428001,-1.140234418186836,2
1.1892974,2.167871461574649,0
1.570859,-0.7938949558402617,2
1.9032332,0.5412143083498006,2
1.6354266,-1.4211282506734262,2
1.3663008,1.033254652364954,0
1.8015679,-2.1096239500289338,2
1.9566027,-1.7890758958889652,2
1.2626286,0.8017046579726566,0
1.779633,-0.2547418486857162,2
1.1480887,2.1217310423564095,0
1.929851,-0.31485278294036406,2
1.8662231,-2.373342377819859,2
1.9361466,-1.2789811137795044,2
1.1316506,2.845426729567004,0
1.1299055,3.4035248485808967,0
1.6361634,-0.4410882722996446,2
1.8964775,-0.44303313805168676,2
1.3037711,0.6878163762983251,0
1.2057369,0.9696931274557317,0
1.2617668,0.09564214531493233,0
1.9725103,-0.9271082701763316,2
1.2894251,1.2568279302565282,0
1.92764,-2.767611962477306,2
2.002743,-0.7055550079057051,2
1.2278432,0.5505656153384711,0
1.5395805,-0.7523239973474243,2
1.2152123,2.0954559441119898,0
1.1593504,2.347419226005972,0
1.2648966,1.4038329100732916,0
1.9210693,-0.32128289436734386,2
1.9042213,-5.036444897864223,2
1.8046471,-0.8798146524306008,2
1.0542284,3.179704473992982,0
1.2081796,2.424334282915899,0
1.2066935,2.0639627905784734,0
1.0109334,2.581862632019909,0
1.2083912,1.2884484904919955,0
2.0394,-0.7352474053669042,2
1.1374314,2.925620344689881,0
1.9435787,-1.9867947166421946,2
1.2164016,0.783709180397882,0
1.2811897,1.1824399796731444,0
1.2314733,2.3582533335909917,0
1.7082167,-1.8488615175543768,2
1.282006,0.8674828797904053,0
1.1840962,1.8067605402108873,0
1.8312817,-1.6765431861511042,2
1.2948675,0.5520254183489945,0
1.6103461,-0.33083893950726134,2
1.8066792,-3.467547758131908,2
1.2033328,1.7952509940838977,0
1.17241,0.7860234932024945,0
1.1373346,2.960553853827113,0
1.2585938,0.3003674903359492,0
1.9630356,-0.5516054896305096,2
1.155064,1.8286657894825007,0
1.9212118,-3.0917638372478913,2
1.710952,-3.0444762828224885,2
1.2718862,1.5960387793924502,0
1.1194673,2.468884879444638,0
1.2235855,0.9165998995943525,0
1.3419455,1.1643276604141608,0
1.1434813,2.379225448514688,0
1.1389678,2.206545644202673,0
1.1981806,1.2656337373953517,0
1.3776711,1.3415401170520327,1
1.7108206,-0.9053940987498964,2
1.7268308,-0.9009173869253255,2
1.2199897,0.9510720843257744,0
1.2441924,1.336000888906463,0
1.139561,2.7978325285102814,0
1.8979367,-0.929146007285729,2
1.9357829,-0.5162371447906894,2
1.2084605,1.4406763917663614,0
1.6521122,0.3294468490013945,2
1.2767516,2.185498538579591,0
1.5972611,1.3225199135831092,1
1.2960646,0.3574319516724408,0
1.2893163,0.9722640192619773,0
1.287702,0.47959188606575276,0
1.262826,-0.12337216620088298,0
1.6398697,-0.7439296637743498,2
1.3219923,-0.40711909727625945,0
1.6898351,-0.5354964266720994,2
1.8508079,-1.9591463274490966,2
1.244048,1.1172919304614846,0
1.3321548,-0.3055581534337121,0
2.0614321,-1.361262554364335,2
1.3061156,1.7866948078583023,0
1.9876251,-1.0859844034794777,2
1.220102,0.26070028539357976,0
1.1103514,2.390794563160682,0
1.2140894,1.7071422571888886,0
1.1949362,2.905966323442711,0
1.2444634,1.548084197959937,0
1.873191,0.018135106294467834,2
1.0771203,3.1250636782751915,0
1.8586797,-1.4836663567554536,2
1.1811451,2.0467389539364995,0
1.986642,-0.7437274991000996,2
1.784772,0.012953905917532479,2
1.2044662,1.4137885086708704,0
1.2374884,1.0625650920014493,0
1.1816653,2.229268598832129,0
1.1700213,1.378433145686456,0
1.777393,-1.8067671300727197,2
1.195427,1.4581887463625642,0
1.2477814,1.804367836993077,0
1.2855387,0.38484819154876326,0
1.2253587,0.9092557743059481,0
1.3279265,0.5205386096102874,0
1.2540048,1.8695586776388349,0
1.8907399,-1.923784388818914,2
2.0187545,-0.7178660164766925,2
1.5805817,-2.947499653492435,2
1.8980207,-2.4014617474679087,2
1.2790089,1.5247671267079164,0
1.3881761,0.3562688091265303,0
1.2577596,0.49685581767580145,0
1.8878205,-0.8218971718534195,2
1.2977002,0.7586479542808562,0
1.2327807,0.9488971863816081,0
1.4426435,-2.2943845486332726,2
1.8475667,-0.9255973433389137,2
1.7757291,-0.12344140869219193,2
1.172327,1.8855528927018257,0
1.1390774,1.4431221840925708,0
1.3750331,0.6708576260358072,0
1.1995205,1.0215543233075335,0
1.8427417,-0.9597738437024177,2
1.3880792,-0.32331759132937665,0
1.9565307,-1.1715736623512025,2
1.0976249,2.4558167348033773,0
1.2913891,0.9810896333854373,0
1.8895875,0.05456055647891991,2
1.1899983,1.024376310902523,0
1.8636451,-0.658458399972848,2
2.0258317,-0.4645243963574206,2
2.0642052,-0.12959429853889914,2
1.3932853,0.4928817359786213,0
1.2221522,1.7649237988160666,0
1.1859422,2.0897794405684658,0
1.0633484,3.536236751339936,0
1.1442124,0.7794785166056502,0
1.1661156,1.9911768573073414,0
1.2991673,0.2410494167504421,0
1.2137432,2.7938701762791145,0
1.8710593,-0.6207361782463147,2
1.9311905,-0.929478615981969,2
1.1012887,2.6367881741825308,0
1.1508352,2.139310594486719,0
1.7826059,-0.4030511322019638,2
1.9722804,-0.7763793226070868,2
1.0326166,3.603437199960452,0
1.1528642,3.1696980306397973,0
1.3652943,2.340797257244482,1
1.0918088,3.0573153306415213,0
1.9466712,-1.7499674540676171,2
1.292392,0.051838033164308704,0
1.1735547,2.2232883374926433,0
1.6855279,-0.3887448938450778,2
1.228569,0.538745886812823,0
1.9194518,-0.8131043103672901,2
1.1989726,1.486397497423068,0
1.3762562,0.8546093864313119,0
1.1744382,2.5898465468413487,0
1.9080298,0.05846641939325134,2
2.036759,-0.855023071047339,2
1.9824867,-0.43114844849918266,2
1.3256459,0.7301516547338773,0
1.1741927,1.8179795876314055,0
1.9333544,-0.9396415999106322,2
1.8994648,0.2682566369036515,2
1.2401756,0.43010377764562135,0
1.3400006,0.9774947470556486,0
1.4944957,-0.8774126093212771,2
2.002663,-0.10909555508216813,2
1.1451403,3.2773003313899145,0
2.0065157,0.4172173991345922,2
1.4020522,0.19893302720432327,0
1.1236229,1.9729165150845294,0
1.2317712,1.5828820316469232,0
1.0667654,3.4480931178915935,0
1.7875814,-2.111902394821433,2
1.2338455,1.19626264628458,0
1.189757,2.5172335291567434,0
1.0793066,2.785750622880811,0
1.1549641,1.4807023215935944,0
1.2127026,1.5806825616547957,0
1.8891593,-0.7676227034564569,2
1.4022064,0.23630794367386948,0
1.0574963,3.0283540993213287,0
1.2821637,1.2170068608430236,0
1.0694072,2.8253546762862634,0
1.1337514,2.1317925292330036,0
1.8923203,-0.8189231508077267,2
1.4483634,0.1417255931601961,0
1.2430352,0.48634378005645496,0
1.1544974,2.0627738615827704,0
1.2195017,1.247720280858638,0
1.8009199,-1.6877565331850874,2
1.221,0.7239776126817614,0
1.4994789,0.9692352247656733,0
1.1990778,1.8952456779796767,0
1.1452465,4.042160513572631,0
1.4576068,0.8455922107204564,0
1.2033191,1.8425249607694447,0
1.2200334,0.35170095473209356,0
1.3320893,1.7590472247324684,0
1.2344611,1.7983395535493918,0
1.1897117,1.9769067157351687,0
1.3640531,1.1203661235740336,0
1.1859978,1.8476613942276694,0
1.3088332,0.2808890566507285,0
1.9737438,-0.8792681586422739,2
1.1242566,0.784386180958853,0
1.2272996,0.2742619750070291,0
1.913294,-0.72119039530129,2
1.2391459,0.5894548154124158,0
1.0125372,3.6437123559344666,0
1.745955,-0.06391182106790419,2
1.0696014,3.519744962695804,0
1.2586894,0.8274388032699462,0
1.1162103,2.6689696283184037,0
1.2476331,1.2896979719447785,0
1.9304525,-1.8151304976849714,2
1.0994601,2.4366967643801885,0
1.9363354,-0.4063559351643674,2
1.3847886,0.4356589050132315,0
1.2678987,1.0924014881900979,0
1.227592,0.9662178206131922,0
1.1919886,0.7661245425825842,0
1.3267626,2.5285336330720676,0
1.9108602,-1.2998768386369364,2
1.9857924,-0.7569431467983798,2
1.6533947,-1.781802528383587,2
1.1195924,2.764603094809952,0
1.2863709,1.7773029893211376,0
1.8309537,-1.3472785815258752,2
1.8368968,-0.30483333739127816,2
1.2952114,0.45517279592191445,0
1.1054293,2.0251982815649825,0
1.2895446,0.9410869870161483,0
1.2272414,1.303387865737438,0
1.5135709,2.41062287040891,1
1.2887317,0.12034238803400497,0
1.693079,-1.1044603992603144,2
1.1500676,1.8478494521015632,0
1.2533965,0.7715773137027151,0
1.3372798,0.7579960236610819,0
1.7596161,-1.48173157912882,2
1.8788735,-0.19456918125568634,2
1.1768845,1.5964853870014224,0
1.216021,1.8599295434464171,0
1.2551141,1.68810560263128,0
1.1940745,1.7673267306940512,0
1.8222138,-0.6053824365329085,2
1.0320126,4.016267472103888,0
1.9308342,-0.8418569051551676,2
1.1253928,1.5775744622054781,0
1.1684883,1.9363102853592447,0
1.1440216,2.733292273149515,0
1.9251004,-0.46411948442216333,2
1.386645,0.29369760076633095,0
1.6564445,-1.9025484220107207,2
1.6730893,-0.3173759332102486,2
1.1758744,1.9772628151265428,0
1.1393836,2.0779338850069005,0
1.8204975,-1.0867049304502272,2
1.2175646,1.0181648721586007,0
1.2388352,1.3510909288437367,0
1.2361028,0.5903430939658991,0
1.1222035,2.9474441646968605,0
1.8572794,-3.4266599670658175,2
1.6993139,2.1044314479931137,1
1.6371803,-1.97261549076648,2
1.1509863,1.1885906963014352,0
1.1925862,1.3731778106945152,0
1.1969951,2.376165311370759,0
1.2374879,0.44114966903623326,0
1.9435589,-1.0364709931259282,2
1.8412381,0.7440375878706126,2
1.8559996,-1.088298338900229,2
1.7895224,-2.731347099840869,2
1.2459987,0.8584346004452217,0
1.1129785,2.1334315904434136,0
1.1267039,1.8271016254590169,0
1.153837,1.9278688483886526,0
1.2399848,1.0237124668603326,0
1.2970978,0.7834519001866269,0
1.1889967,2.8997793312670836,0
1.6393169,-0.8413967208679173,2
1.845815,-0.0026403938102380112,2
1.190514,1.3928443665909485,0
1.277654,0.7477588762773185,0
1.2121627,2.465047891754187,0
1.2425641,1.0405329245386772,0
1.115339,1.5792366329807075,0
1.8601401,-0.35649502324415644,2
1.7387196,-1.953627231570553,2
1.3829194,0.5923361108030918,0
1.8810692,-0.17210779720619018,2
1.2850156,0.24610439122083305,0
1.204355,1.157215943454039,0
1.2308961,1.4754413309599177,0
1.2554511,0.15070209349752378,0
1.2657647,1.0578494101984297,0
1.2130449,1.3087972216627974,0
1.0571439,2.9720417173844185,0
1.3890474,1.553464430653193,0
1.7954502,-0.16557097289362013,2
1.1280972,3.210404580944946,0
1.836398,-2.219592701020264,2
1.3658658,0.6643483337405014,0
1.7721362,-0.2660358995891034,2
1.9986758,0.06915801840648537,2
1.2162044,1.0228780885568602,0
1.3828578,1.0104850549388862,0
1.380655,0.6544435557225022,0
1.8390335,-0.5807044629787219,2
2.0289986,-0.003249730306594741,2
1.9944128,-1.1037432595616397,2
1.7743266,-0.38596149820874226,2
1.2928873,2.054660964169791,0
1.5280528,2.234666770764805,1
1.3212517,0.33607556771615876,0
1.5954989,-0.3865099118887897,2
1.7376187,-1.2229475492017399,2
1.2238255,0.6945607911156165,0
1.1512498,2.5027572247624144,0
1.8384874,0.06156631087761849,2
1.1670849,1.3888728986542267,0
1.1868546,1.9491241470028555,0
1.2755163,1.7942251749562532,0
1.3232684,0.8979799120440566,0
1.2111274,1.1834801550591576,0
1.2672863,1.7719734830035807,0
1.2740433,1.05210015601201,0
1.2337092,1.3765739717873269,0
1.2482964,1.0378155169690741,0
1.3199921,0.9936377777158588,0
1.8450106,-0.5851275892133079,2
1.1392417,2.9613646700840373,0
1.8487569,-1.2411038820004874,2
1.9175439,-3.517199290459366,2
1.1353744,1.8728195616963996,0
1.6938884,-0.2257687375573749,2
1.1750996,2.013498664664084,0
1.0974978,3.6216833519936347,0
2.083865,-1.0682344783971447,2
1.121484,2.4756887961091203,0
1.921789,-1.7912646038857225,2
1.2629019,1.1520690110308176,0
1.3696574,0.4372095850056795,0
1.961757,-1.1617961487085418,2
1.0986056,3.0459470828382296,0
1.1960803,1.401915012538867,0
1.188594,1.6516344312533184,0
1.7520909,-2.2363209138042963,2
1.2635813,0.47977063757667543,0
1.6813475,1.5822927892774021,1
1.1994987,0.3263358741386782,0
1.927584,0.3645722854990902,2
1.240537,0.558934582985795,0
1.5142894,0.7162669445004277,2
1.2406405,1.8054074006243401,0
1.2112675,0.31063757364831446,0
1.1681963,1.3866230662688288,0
1.901641,-0.607896444578465,2
1.1515372,2.9901644266792884,0
1.7902693,-2.0817693292009043,2
1.898668,-0.9475899220597085,2
1.1535568,2.6879427480664946,0
2.0297446,-1.1277107228815932,2
1.2090528,1.908207846525212,0
2.0025947,-0.6980283721871471,2
1.2225063,0.307632776364286,0
1.9579881,-1.0561532599374943,2
2.0507867,-0.1772757894109487,2
1.1772113,1.0658584411073895,0
1.008904,1.9410462313341987,0
1.2009066,1.9318709521072432,0
1.2084317,1.204753387298758,0
1.214731,1.6046578884051632,0
1.2417457,0.8389713269996981,0
1.2900401,1.1681349600942568,0
1.2208686,2.1579959426028283,0
1.8944935,-0.8807859479513377,2
1.5085174,0.7802332891794463,0
1.8473991,-0.5940030938505304,2
1.8824706,-1.8571954225806433,2
1.9627646,-1.3235901830768984,2
1.2903773,0.7362528347858563,0
1.1975036,1.0674168685682823,0
1.2815477,1.2889750620176552,0
1.1561642,2.3211879383654312,0
1.9051856,-0.2313867863509756,2
1.8511622,-3.232953249413394,2
1.7295935,-0.7054702150422647,2
1.2728221,1.4112128897098737,0
1.1079366,1.7023865950886776,0
1.5792714,-1.0804144821011936,2
1.1928723,2.1071353046348977,0
1.8730327,-0.6345352116648332,2
1.1512595,2.3037220540234897,0
1.2116742,1.4333129309581223,0
1.6439092,-2.286114795023136,2
1.9498353,-0.2549157442532068,2
1.2342383,1.0722777360770506,0
1.1933423,0.4634467289092731,0
1.1498696,1.8320301262290968,0
1.2248564,2.301626494775287,0
0.95255506,2.106688946098232,0
1.2032287,1.4918179358989874,0
1.9073163,-0.9880596345036371,2
1.1911452,0.780180897077938,0
2.0267687,-0.3013947031160723,2
1.9751885,-1.4637588025062342,2
1.9360827,-0.7706925780687232,2
1.9094933,-0.30966247557182636,2
1.2822006,1.2972606625333916,0
1.1958796,1.6251365523585908,0
1.1495074,2.1906055872692773,0
1.9652876,-0.46847921004331416,2
1.275858,0.19741361280446412,0
1.7918667,-1.374777555028011,2
1.0736629,3.053487568390247,0
1.119972,2.670215552829552,0
1.5117112,0.6629500718391186,0
1.1303526,1.5314232639068173,0
1.1774898,0.5960428939204399,0
1.8343939,-2.230337024812293,2
1.992989,0.1825885782573401,2
2.1108694,-0.5189087852227615,2
1.6465014,-0.25258891901456637,2
2.0004869,-0.34443866179570753,2
1.2681096,1.5197476804717547,0
1.2741145,-0.4766997665001543,0
1.2066916,0.15448733678251908,0
1.3151553,0.23267238370970056,0
1.8685834,-1.2540092115484778,2
1.2701076,2.05843158188386,0
1.2206957,0.21769931429705167,0
2.0106337,0.014458176005808107,2
1.2871209,0.35730520185781756,0
1.2532899,0.1494027624707325,0
1.2816312,0.41184369203634374,0
1.1550806,2.3890143644167003,0
1.9597739,-0.9714086882093428,2
1.1745703,2.0063060268518,0
